"tid","user_id","poi_name"
25848,934,Barber Shop 72
25848,934,GWB Ghetto Jitney
25848,934,SedonaTion
25848,934,GWB Ghetto Jitney
25848,934,Century 21 Department Store
25848,934,The Cottage Bar
25848,934,The Cottage Bar
25848,934,Chloeville
25848,934,SedonaTion
25848,934,Royal Billiard
25848,934,The Cottage Bar
25848,934,Jack Rabbit Slims
25848,934,"7-Eleven"
25848,934,Duane Reade
25848,934,Jack Rabbit Slims
25852,934,Duane Reade
25852,934,GWB Ghetto Jitney
25852,934,Jack Rabbit Slims
25852,934,SedonaTion
25852,934,Jack Rabbit Slims
25852,934,McDonald's
25852,934,Freddie & Pepper's Pizza
25852,934,Duane Reade
25852,934,Pinkberry
25852,934,Zeppelin Hall Biergarten
25852,934,GWB Ghetto Jitney
25852,934,Zeppelin Hall Biergarten
25852,934,Kittyville
25852,934,Chloeville
25852,934,McDonald's
25854,934,Zeppelin Hall Biergarten
25854,934,Jack Rabbit Slims
25854,934,A&P
25854,934,Tailgate Central
25854,934,Yankee Stadium
25854,934,Jim Beam Suite Lounge
25854,934,Hard Rock Cafe Yankee Stadium
25854,934,Jim Beam Suite Lounge
25854,934,Billy's Sports Bar
25854,934,Whiskey Pete's Bar & Cafe
25854,934,Jack Rabbit Slims
25855,934,Corner Of Andale Blvd And Arriba St
25855,934,McDonald's
25855,934,US Post Office
25855,934,Starbucks
25855,934,Duane Reade
25855,934,The Cottage Bar
25855,934,Thirsty Thursdayapocalypse
25855,934,House of Wax
25855,934,Jack Rabbit Slims
25855,934,SedonaTion
25855,934,McDonald's
25855,934,Central Park - The Yard
25855,934,Duane Reade
25855,934,Lenwich by Lenny's
25855,934,GWB Ghetto Jitney
25855,934,Kittyville
25855,934,Linwood Pizza
25855,934,Jack Rabbit Slims
25855,934,CVS Pharmacy
25855,934,Bagel Twist
25855,934,Jack Rabbit Slims
25855,934,Linwood Plaza Shopping Center
25855,934,GameStop
25855,934,Kittyville
25856,934,Duane Reade
25856,934,Irving Plaza
25856,934,McDonald's
25856,934,Duane Reade
25856,934,GWB Ghetto Jitney
25856,934,Kittyville
25856,934,Bodie's Brownstone
25856,934,Central Park - The Yard
25856,934,Duane Reade
25856,934,GWB Ghetto Jitney
25864,934,Coogan's
25864,934,GWB Bus Station - Jitney Terminal
25864,934,Kittyville
25864,934,"9W Cafe"
25864,934,Whiskey Cafe
25864,934,Lemoine Bagels
25864,934,Duane Reade
25864,934,McDonald's
25864,934,Binghampton Bagels & Deli
25864,934,Central Park - The Yard
25864,934,Duane Reade
25864,934,GameStop
25864,934,Silvercup Studios
25864,934,Fetch Bar and Grill
25864,934,Friendsgiving
25864,934,Zesty Pizza
25864,934,Linwood Pizza
25864,934,Duane Reade
25864,934,CV Rooftop Pool
25865,934,Chloeville
25865,934,"Duckville, USA"
25865,934,McDonald's
25865,934,Walgreens
25865,934,Binghampton Bagels & Deli
25865,934,Corner of 77th & Central Park West
25865,934,Central Park - The Yard
25865,934,Duane Reade
25865,934,GameStop
25865,934,Duane Reade
25865,934,Jack Rabbit Slims
25865,934,McDonald's
25865,934,Central Park - The Yard
25865,934,Halal food cart
25865,934,Duane Reade
25865,934,Corner Of Andale Blvd And Arriba St
25865,934,Pinkberry
25865,934,Starbucks
25865,934,Duane Reade
25865,934,GWB Ghetto Jitney
25865,934,The Cottage Bar
25865,934,Duane Reade
25865,934,Linwood Pizza
25865,934,Jack Rabbit Slims
25865,934,Duane Reade
25865,934,Jack Rabbit Slims
25865,934,Duane Reade
25865,934,CityPie
25865,934,Duane Reade
25865,934,Coogan's
25865,934,"Duckville, USA"
25865,934,Duane Reade
25865,934,Chloeville
25866,934,Corner of 77th & Central Park West
25866,934,Central Park - The Yard
25866,934,Zeppelin Hall Biergarten
25866,934,Kittyville
25866,934,Whiskey Cafe
25866,934,GameStop
25866,934,Freddie & Pepper's Pizza
25866,934,Lenwich by Lenny's
25866,934,Jack Rabbit Slims
25866,934,Famous Famiglia
25866,934,The Cottage Bar
25866,934,McDonald's
25866,934,Pinkberry
25866,934,Corner of 77th & Central Park West
25866,934,GWB Ghetto Jitney
25866,934,Jack Rabbit Slims
25866,934,Duane Reade
25866,934,Kittyville
25866,934,Jack Rabbit Slims
25867,934,McDonald's
25867,934,Duane Reade
25867,934,Duane Reade
25867,934,Whiskey Cafe
25867,934,McDonald's
25867,934,Central Park - The Yard
25867,934,Jack Rabbit Slims
25867,934,Duane Reade
25867,934,McDonald's
25867,934,Lenwich by Lenny's
25867,934,Duane Reade
25867,934,GWB Ghetto Jitney
25867,934,The Cottage Bar
25867,934,Jack Rabbit Slims
25867,934,Cugino's Pizza
25868,934,Corner of 77th & Central Park West
25868,934,Dive 75
25868,934,Duane Reade
25868,934,GWB Ghetto Jitney
25868,934,Corner Of Andale Blvd And Arriba St
25868,934,McDonald's
25868,934,Duane Reade
25868,934,Ann Taylor
25868,934,Anthropologie
25868,934,Spa Nordstrom - Garden State Plaza
25868,934,Central Park - The Yard
25868,934,Duane Reade
25868,934,Ill Puente
25868,934,Jack Rabbit Slims
25868,934,GWB Ghetto Jitney
25868,934,Jack Rabbit Slims
25868,934,Lemoine Bagels
25868,934,Jack Rabbit Slims
25868,934,Kittyville
25868,934,Lemoine Bagels
25868,934,Jack Rabbit Slims
25868,934,Blue Ruin
25868,934,"2 Bros. Pizza"
25868,934,GWB Ghetto Jitney
25868,934,Jack Rabbit Slims
25869,934,McDonald's
25869,934,Walgreens
25869,934,Corner of 77th & Central Park West
25869,934,Duane Reade
25869,934,GWB Ghetto Jitney
25869,934,Lemoine Bagels
25869,934,Jack Rabbit Slims
25869,934,Pinkberry
25869,934,Lenwich by Lenny's
25869,934,Westfield Garden State Plaza
25869,934,Spa Nordstrom - Garden State Plaza
25869,934,Starbucks
25869,934,Duane Reade
25869,934,Duane Reade
25869,934,Subway
25869,934,Kittyville
25869,934,Pier 84
25869,934,Southern Hospitality
25869,934,Muldoon's Irish Pub
25872,934,Lenwich by Lenny's
25872,934,Jack Rabbit Slims
25872,934,Lemoine Bagels
25872,934,Corner Of Andale Blvd And Arriba St
25872,934,Lenwich by Lenny's
25872,934,Duane Reade
25872,934,Kittyville
25872,934,Jack Rabbit Slims
25872,934,Duane Reade
25872,934,Housing Works Thrift Shop
25872,934,Kittyville
25872,934,Jack Rabbit Slims
25872,934,Walgreens
25872,934,A&P
25872,934,Kittyville
25873,934,Duane Reade
25873,934,Linwood Pizza
25873,934,Lenwich by Lenny's
25873,934,Duane Reade
25873,934,Five Guys
25873,934,Lenwich by Lenny's
25873,934,CityPie
25873,934,Duane Reade
25873,934,Duane Reade
25873,934,Kwik Farms
25873,934,George Washington Bridge
25873,934,Halal food cart
25873,934,Duane Reade
25873,934,Joshua Tree
25873,934,GWB Ghetto Jitney
25873,934,Kittyville
25873,934,Jack Rabbit Slims
25873,934,Lemoine Bagels
25873,934,Barneys New York
25873,934,The Pond
25873,934,goodburger
25873,934,A&P
25873,934,Verrazano-Narrows Bridge (Verrazano–Narrows Bridge)
25873,934,Highbridge Park-Ft George Playground
25873,934,Hiram's Roadstand
25873,934,Kittyville
25874,934,McDonald's
25874,934,Duane Reade
25874,934,Ill Puente
25874,934,Kittyville
25874,934,Lenwich by Lenny's
25874,934,Duane Reade
25874,934,McDonald's
25874,934,George Washington Bridge Toll Plaza
25874,934,Lenwich by Lenny's
25874,934,Duane Reade
25875,934,Lenwich by Lenny's
25875,934,Duane Reade
25875,934,Lenwich by Lenny's
25875,934,George Washington Bridge Bus Station
25875,934,Jack Rabbit Slims
25875,934,Starbucks
25875,934,D'amore Jewelers
25875,934,Lincoln Tunnel New York Emergency Garage
25875,934,Abingdon Square Park
25875,934,Yankee Stadium
25876,934,Lenwich by Lenny's
25876,934,Central Park - The Yard
25876,934,Lenwich by Lenny's
25876,934,Corner of 77th & Central Park West
25876,934,Kittyville
25876,934,Central Park - The Yard
25876,934,Duane Reade
25876,934,Lenwich by Lenny's
25876,934,GWB Ghetto Jitney
25876,934,Jack Rabbit Slims
25876,934,Duane Reade
25876,934,The Gael Pub
25876,934,Lemoine Bagels
25876,934,inNapoli
25876,934,Kittyville
25876,934,Lemoine Bagels
25877,934,SunMerry Bakery
25877,934,Corner Of Andale Blvd And Arriba St
25877,934,Lenwich by Lenny's
25877,934,Duane Reade
25877,934,Freddie & Pepper's Pizza
25877,934,SunMerry Bakery
25877,934,Lenwich by Lenny's
25877,934,The Cottage Bar
25877,934,Starbucks
25877,934,Duane Reade
25877,934,Lenwich by Lenny's
25877,934,George Washington Bridge Bus Station
25877,934,GWB Ghetto Jitney
25877,934,Hiram's Roadstand
25877,934,Jack Rabbit Slims
25877,934,Lemoine Bagels
25878,934,Binghampton Bagels & Deli
25878,934,Duane Reade
25878,934,Starbucks
25878,934,Duane Reade
25878,934,GWB Ghetto Jitney
25878,934,George Washington Bridge Bus Station
25878,934,GWB Bus Station - Jitney Terminal
25878,934,McDonald's
25878,934,Whiskey Cafe
25878,934,ChloDonia On The Edge
25878,934,Freddie & Pepper's Pizza
25878,934,Lenwich by Lenny's
26115,943,Eastern Datacomm
26115,943,"55 Van Reipen"
26115,943,New York City Hall
26115,943,Bowery Ballroom
26115,943,One Mile House
26115,943,Alan's Falafel WTC 2
26115,943,"55 Van Reipen"
26115,943,Eastern Datacomm
26115,943,Eastern Datacomm
26115,943,Groove On Grove
26116,943,Eastern Datacomm
26116,943,US Post Office
26116,943,McSorley's Old Ale House
26116,943,"2 Bros. Pizza"
26116,943,Mamoun's Falafel
26116,943,Instagrampocalypse
26116,943,"9th Street PATH Station"
26116,943,"55 Van Reipen"
26116,943,The Hamilton Inn
26116,943,Lucky 7 Tavern
26116,943,"55 Van Reipen"
26116,943,Jersey City 9/11 Memorial
26116,943,Lucky 7 Tavern
26116,943,"55 Van Reipen"
26116,943,Eastern Datacomm
26116,943,The Bicycle
26116,943,Moe's Southwest Grill
26116,943,"55 Van Reipen"
26116,943,Eastern Datacomm
26116,943,Johnny & Hanges
26116,943,Eastern Datacomm
26116,943,"55 Van Reipen"
26116,943,Performance Brazilian Jiu-Jitsu
26116,943,CFSC check cashing
26116,943,"55 Van Reipen"
26116,943,Grove Street Bicycles
26116,943,Barcade
26116,943,Taqueria Downtown
26116,943,Zeppelin Hall Biergarten
26116,943,Lucky 7 Tavern
26116,943,Lamp Post Bar & Grille
26116,943,"55 Van Reipen"
26117,943,Dunkin' Donuts
26117,943,Eastern Datacomm
26117,943,Performance Brazilian Jiu-Jitsu
26117,943,"55 Van Reipen"
26117,943,Eastern Datacomm
26117,943,Five Guys
26117,943,"55 Van Reipen"
26117,943,Lucky 7 Tavern
26117,943,Eastern Datacomm
26117,943,Spotless Auto Laundry
26117,943,Eastern Datacomm
26117,943,"55 Van Reipen"
26117,943,Subway
26117,943,Bowery Ballroom
26117,943,"55 Van Reipen"
26117,943,Burger King
26117,943,"55 Van Reipen"
26117,943,"55 Van Reipen"
26117,943,Eastern Datacomm
26117,943,Taco Bell
26117,943,Eastern Datacomm
26117,943,Dave & Buster's
26117,943,Performance Brazilian Jiu-Jitsu
26117,943,"7-Eleven"
26117,943,Pershing Field Park
26117,943,Lucky 7 Tavern
26117,943,Subway
26117,943,"55 Van Reipen"
26117,943,"55 Van Reipen"
26118,943,"55 Van Reipen"
26118,943,Eastern Datacomm
26118,943,BP
26118,943,Eastern Datacomm
26118,943,"55 Van Reipen"
26118,943,"55 Van Reipen"
26118,943,Westfield Garden State Plaza
26118,943,Eastern Datacomm
26118,943,Muscle Maker Grill
26118,943,"55 Van Reipen"
26118,943,Hamilton Park
26118,943,"55 Van Reipen"
26118,943,Eastern Datacomm
26118,943,Getty
26118,943,"55 Van Reipen"
26118,943,Performance Brazilian Jiu-Jitsu
26118,943,Grove Street Bicycles
26118,943,Stella's Pizza
26118,943,Lucky 7 Tavern
26118,943,Lamp Post Bar & Grille
26118,943,"55 Van Reipen"
26118,943,Grove Street Bicycles
26118,943,Taqueria Downtown
26118,943,Lucky 7 Tavern
26119,943,River Front Plaza
26119,943,Eastern Datacomm
26119,943,"55 Van Reipen"
26119,943,Lucky 7 Tavern
26119,943,"55 Van Reipen"
26119,943,Terminal A
26119,943,Gate A22
26119,943,Newark Liberty International Airport (EWR) (Newark Liberty International Airport)
26119,943,"55 Van Reipen"
26119,943,Lucky 7 Tavern
26120,943,Eastern Datacomm
26120,943,The Lenox
26120,943,Dunkin' Donuts
26120,943,"55 Van Reipen"
26120,943,Eastern Datacomm
26120,943,US Post Office
26120,943,QuickChek
26120,943,Eastern Datacomm
26120,943,"55 Van Reipen"
26120,943,"55 Van Reipen"
26120,943,Eastern Datacomm
26120,943,Five Guys
26120,943,MTA Subway - 161st St/Yankee Stadium (4/B/D)
26120,943,Yankee Stadium
26120,943,Affinity Federal Credit Union
26120,943,The Home Depot
26120,943,Swamps
26120,943,"55 Van Reipen"
26120,943,Eastern Datacomm
26120,943,Whole Foods Market
26120,943,Eastern Datacomm
26120,943,BP
26121,943,Swamps
26121,943,"55 Van Reipen"
26121,943,"55 Van Reipen"
26121,943,Eastern Datacomm
26121,943,Johnny & Hanges
26121,943,Eastern Datacomm
26121,943,"55 Van Reipen"
26121,943,Eastern Datacomm
26121,943,Michael's Bagels & Deli
26121,943,Eastern Datacomm
26121,943,"555 Asian Supermarket"
26121,943,"55 Van Reipen"
26121,943,Groove On Grove
26121,943,Lucky 7 Tavern
26121,943,"55 Van Reipen"
26121,943,"55 Van Reipen"
26121,943,Dunkin' Donuts
26121,943,New Century Imaging
26121,943,Eastern Datacomm
26121,943,Eastern Datacomm
26121,943,Target
26121,943,"55 Van Reipen"
26121,943,BP
26122,943,Eastern Datacomm
26122,943,"55 Van Reipen"
26122,943,Lucky 7 Tavern
26122,943,Hudson County Courthouse
26122,943,"55 Van Reipen"
26122,943,Active Orthopaedics & Sports Medicine
26122,943,Dunkin' Donuts
26122,943,US Post Office
26122,943,QuickChek
26122,943,Eastern Datacomm
26122,943,"55 Van Reipen"
26122,943,The Beacon
26122,943,"55 Van Reipen"
26122,943,"55 Van Reipen"
26122,943,Dunkin' Donuts
26122,943,Eastern Datacomm
26122,943,East Japanese
26122,943,"55 Van Reipen"
26122,943,"9th Street PATH Station"
26122,943,The 13th Step
26122,943,Beauty & Essex
26122,943,Fat Baby
26122,943,McDonald's
26122,943,"354 Grove Street"
26122,943,The Beacon
26122,943,"55 Van Reipen"
26122,943,Lucky 7 Tavern
26122,943,"55 Van Reipen"
26122,943,The Hamilton Inn
26122,943,Target
26122,943,Super Buy Rite Wines & Liquor
26122,943,Hamilton Park
26122,943,White Star
26122,943,Lucky 7 Tavern
26122,943,White Star Bar
26123,943,"55 Van Reipen"
26123,943,Starbucks
26123,943,"55 Van Reipen"
26123,943,"208"
26123,943,"354 Grove Street"
26123,943,"55 Van Reipen"
26123,943,Lucky 7 Tavern
26123,943,"55 Van Reipen"
26123,943,Eastern Datacomm
26123,943,The Home Depot
26123,943,Five Guys
26123,943,Dunkin Donuts
26123,943,"55 Van Reipen"
26123,943,"208"
26123,943,ñ
26123,943,Lucky 7 Tavern
26123,943,"55 Van Reipen"
26123,943,Eastern Datacomm
26123,943,Eastern Datacomm
26123,943,"208"
26123,943,The Blind Barber
26123,943,Arriba Arriba
26123,943,iPizza NY
26123,943,"208"
26124,943,Eastern Datacomm
26124,943,Eastern Datacomm
26124,943,Lucky 7 Tavern
26124,943,"208"
26124,943,Eastern Datacomm
26124,943,Eastern Datacomm
26124,943,IKEA Paramus
26124,943,"208"
26124,943,Lucky 7 Tavern
26124,943,Zeppelin Hall Biergarten
26124,943,"208"
26124,943,Eastern Datacomm
26124,943,US Post Office
26124,943,Eastern Datacomm
26124,943,Lucky 7 Tavern
26124,943,Hollywood Fried Chicken
26124,943,Marco & Pepe
26124,943,Bill Murray's Sex Lounge
26124,943,Newark Portugese Festival
26124,943,Hell's Kitchen Lounge
26124,943,Edison Ale House
26124,943,"208"
26124,943,Basic Food & Beverage
26124,943,"208"
26124,943,Lucky 7 Tavern
26125,943,Hollywood Fried Chicken
26125,943,"208"
26125,943,Eastern Datacomm
26125,943,Five Guys
26125,943,"208"
26125,943,Lucky 7 Tavern
26125,943,"208"
26125,943,Eastern Datacomm
26125,943,"208"
26125,943,Eastern Datacomm
26125,943,US Post Office
26125,943,Target
26125,943,Lucky 7 Tavern
26125,943,Sunoco
26125,943,Eastern Datacomm
26125,943,"208"
26125,943,Exchange Waterfront
26125,943,Super Buy Rite Wines & Liquor
26125,943,Marco & Pepe
26125,943,Van Vorst Park
26125,943,Van Vorst Park
26125,943,Barcade
26125,943,Torico's Homemade Ice Cream Parlor
26125,943,"208"
26126,943,Lucky 7 Tavern
26126,943,Basic Food & Beverage
26126,943,Hamilton Park
26126,943,"208"
26126,943,Weehawken Waterfront Park and Recreation Center
26126,943,"208"
26126,943,Groove On Grove
26126,943,Hard Grove Cafe
26126,943,Lucky 7 Tavern
26126,943,Pershing Park
26128,943,Two University Plaza
26128,943,Boston Market
26128,943,Eastern Datacomm
26128,943,"208"
26128,943,"55 Van Reipen"
26128,943,Eastern Datacomm
26128,943,Cosmo's Italian Salumeria
26128,943,Eastern Datacomm
26128,943,"208"
26128,943,Grove Street Bicycles
26128,943,"1 Republik"
26128,943,George Washington Bridge
26128,943,"208"
26128,943,"208"
26128,943,US Post Office
26128,943,"208"
26128,943,Target
26128,943,Taqueria Downtown
26128,943,Surf City
26128,943,Lucky 7 Tavern
26128,943,"208"
26128,943,"208"
26128,943,"208"
26128,943,Dunkin' Donuts
26128,943,George Washington Bridge
26129,943,"208"
26129,943,Eastern Datacomm
26129,943,Super Buy Rite Wines & Liquor
26129,943,"354 Grove Street"
26129,943,Rolon's Keyhole Tavern
26129,943,Hamilton Park
26129,943,Eastern Datacomm
26129,943,Whole Foods Market
26129,943,Eastern Datacomm
26129,943,"208"
26129,943,Eastern Datacomm
26129,943,Whole Foods Market
26129,943,Eastern Datacomm
26129,943,Pilsener Haus & Biergarten
26129,943,Kolo Klub
26129,943,"208"
26129,943,St Anthony's R.C. Church
26130,943,"208"
26130,943,Sunoco
26130,943,Eastern Datacomm
26130,943,Eastern Datacomm
26130,943,Paramus Park Mall
26130,943,Eastern Datacomm
26130,943,The Hamilton Inn
26130,943,Eastern Datacomm
26130,943,NY Waterway 57th Street Bus
26130,943,Radio City Music Hall
26130,943,Museum of Modern Art (MoMA)
26130,943,Crumbs Bake Shop
26130,943,Super Buy Rite Wines & Liquor
26130,943,"208"
26130,943,Eastern Datacomm
26130,943,Tilted Kilt
26131,943,Eastern Datacomm
26131,943,New Bridge Landing Historic Pk
26131,943,Whole Foods Market
26131,943,"208"
26131,943,Crossfit Hoboken
26131,943,"208"
26131,943,Lucky 7 Tavern
26131,943,"208"
26131,943,oliveNpetunia's
26131,943,Gypsy Grill
26131,943,"208"
26133,943,"208"
26133,943,Eastern Datacomm
26133,943,Eastern Datacomm
26133,943,Eastern Datacomm
26133,943,"208"
26133,943,Eastern Datacomm
26133,943,dead man's pass ravine
26133,943,Newport Centre
26133,943,Dubspot
26133,943,Newport Centre
26133,943,"208"
26133,943,Grove Street Bicycles
26133,943,Ibby's Falafel
26133,943,Port-o Lounge & Restaurant
26133,943,Hollywood Fried Chicken
26133,943,Morris Canal Park @ Colgate Sign
26133,943,Lucky 7 Tavern
26134,943,Westfield Garden State Plaza
26134,943,SEPHORA
26134,943,Liberty State Park
26134,943,Jersey City 9/11 Memorial
26134,943,Gypsy Grill
26134,943,Lucky 7 Tavern
26134,943,Eastern Datacomm
26134,943,BP
26134,943,Starbucks
26134,943,Supercuts
26134,943,Exxon
26134,943,Eastern Datacomm
26134,943,"208"
26134,943,Port-o Lounge & Restaurant
26134,943,Holland Tunnel
26134,943,Hotel Chantelle
26134,943,The DL
26134,943,"208"
26134,943,Lucky 7 Tavern
26134,943,Lucky 7 Tavern
26137,943,Swamps
26137,943,"25 E. Salem St."
26137,943,"25 E. Salem St."
26137,943,Eastern Datacomm
26137,943,IKEA Elizabeth
26137,943,J-Rod's Kitten Palace
26137,943,"208"
26137,943,"14th Street PATH Station"
26137,943,"11B Express"
26137,943,The Blind Barber
26137,943,Cask Bar & Kitchen
26137,943,Patrick Kavanagh's
26139,943,"208"
26139,943,Eastern Datacomm
26139,943,Eastern Datacomm
26139,943,BP
26139,943,"208"
26139,943,Taqueria Downtown
26139,943,"208"
26139,943,oliveNpetunia's
26139,943,Lucky 7 Tavern
26139,943,Swamps
26139,943,Eastern Datacomm
26139,943,El Chilango
26139,943,"208"
26139,943,Lucky 7 Tavern
26139,943,Hollywood Fried Chicken
26139,943,"208"
26140,943,Eastern Datacomm
26140,943,Dunkin' Donuts
26140,943,"208"
26140,943,Dunkin Donuts
26140,943,Eastern Datacomm
26140,943,Barcade
26140,943,Hamilton Park
26140,943,Eastern Datacomm
26140,943,US Post Office
26140,943,Cosmo's Italian Salumeria
26140,943,Eastern Datacomm
26141,943,Fritz John DO
26141,943,"208"
26141,943,Pep Boys Auto Parts & Service- CLOSED
26141,943,Super Buy Rite Wines & Liquor
26141,943,"208"
26141,943,Pep Boys Auto Parts & Service- CLOSED
26141,943,Target
26141,943,ClothesLINE
26141,943,Teterboro Airport (TEB) (Teterboro Airport)
26141,943,"208"
26141,943,Pinche Taqueria
26141,943,Shell
26141,943,The Lenox
26141,943,Lucky 7 Tavern
26141,943,Eastern Datacomm
26141,943,oliveNpetunia's
26141,943,Barcade
26141,943,Lucky 7 Tavern
26141,943,"208"
26141,943,Lucky 7 Tavern
26143,943,"208"
26143,943,Eastern Datacomm
26143,943,US Post Office
26143,943,The Lenox
26143,943,Eastern Datacomm
26143,943,US Post Office
26143,943,AutoZone
26143,943,McDonald's
26143,943,"82nd St & Tonnelle Ave"
26143,943,"208"
26143,943,Liquor House
26143,943,Ginfi
26143,943,"208"
26143,943,Eastern Datacomm
26143,943,Eastern Datacomm
26143,943,Spotless Auto Laundry
26143,943,The Lenox
26143,943,Kerasotes ShowPlace 14
26143,943,"208"
26143,943,"14th Street PATH Station"
26143,943,Union Square Park
26143,943,Momofuku Noodle Bar
26143,943,Whiskey Town
26143,943,Pommes Frites
26143,943,"208"
26144,943,"208"
26144,943,Swamps
26144,943,Eastern Datacomm
26144,943,Boston Market
26144,943,Eastern Datacomm
26144,943,Lucky 7 Tavern
26144,943,Eastern Datacomm
26144,943,"208"
26144,943,The Lenox
26144,943,"208"
26144,943,BJ's Wholesale Club
26144,943,Newark Penn Station Bus Lane 4a
26145,943,BP
26145,943,Dunkin' Donuts
26145,943,NJ Turnpike Toll Plaza
26145,943,J-Rod's Kitten Palace
26145,943,J-Rod's Kitten Palace
26145,943,Holland Tunnel New Jersey Emergency Garage
26145,943,"208"
26145,943,US Post Office
26145,943,Lamp Post Bar & Grille
26145,943,"208"
26145,943,Eastern Datacomm
26145,943,The Lenox
26145,943,Paradise Deli
26145,943,Shell
26145,943,"208"
26146,943,QuickChek
26146,943,"208"
26146,943,"208"
26146,943,US Post Office
26146,943,QuickChek
26146,943,BP
26146,943,Best Buy
26146,943,BJ's Wholesale Club
26146,943,oliveNpetunia's
26146,943,Hamilton Park
26146,943,"208"
26146,943,Chase Bank
26146,943,Rolon's Keyhole Tavern
26146,943,Lucky 7 Tavern
26146,943,"208"
26146,943,Lake Pavilion Restaurant
26146,943,Holland Tunnel
26146,943,Healy's Tavern
26146,943,"208"
26146,943,Barcade
26147,943,The Lenox
26147,943,Eastern Datacomm
26147,943,"208"
26147,943,The Hamilton Inn
26147,943,Eastern Datacomm
26147,943,AutoZone
26147,943,The Lenox
26147,943,dead man's pass ravine
26147,943,"208"
26147,943,Eastern Datacomm
26147,943,US Post Office
26147,943,The Lenox
26147,943,Eastern Datacomm
26147,943,"208"
26147,943,"208"
26147,943,"208"
26147,943,White Star Bar
26148,943,Eastern Datacomm
26148,943,"208"
26148,943,Newport Centre
26148,943,YOTEL New York
26148,943,Times Square
26148,943,Newport Centre
26148,943,"208"
26148,943,Eastern Datacomm
26148,943,The Home Depot
26148,943,The Hamilton Inn
26148,943,Lucky 7 Tavern
26148,943,"208"
26148,943,"208"
26148,943,Eastern Datacomm
26148,943,Washington Square Park
26148,943,NJT - Port Imperial Light Rail Station
26148,943,Newport Centre
26148,943,"208"
26148,943,"208"
26149,943,"208"
26149,943,Eastern Datacomm
26149,943,"208"
26149,943,Moe's Southwest Grill
26149,943,Eastern Datacomm
26149,943,Madame Claude Wine
26149,943,Madame Claude Wine
26149,943,The Hamilton Inn
26149,943,New Jersey State Auto Auction
26149,943,Wonder Bagels
26149,943,"208"
26149,943,The Lenox
26149,943,Eastern Datacomm
26149,943,"208"
26149,943,"208"
26151,943,Paradise Deli
26151,943,SUBWAY
26151,943,Madame Claude Wine
26151,943,Domain of NoName
26151,943,Healy's Tavern
26151,943,AutoZone
26151,943,Lucky 7 Tavern
26151,943,Paradise Deli
26151,943,"208"
26151,943,Prime Food Market
26151,943,Liquor House
26152,943,The Lenox
26152,943,SEPHORA
26152,943,Lucky 7 Tavern
26152,943,"208"
26152,943,Eastern Datacomm
26152,943,LITM
26152,943,Lucky 7 Tavern
26152,943,Hamilton Park
26152,943,"208"
26152,943,"208"
26153,943,Dunkin' Donuts
26153,943,BP
26153,943,Hou Yi Hot Pot
26153,943,PKNY (Painkiller)
26153,943,Affinity Federal Credit Union
26153,943,Eastern Datacomm
26153,943,"294 State Street"
26153,943,Prime Food Market
26153,943,J-Rod's Kitten Palace
26153,943,Eastern Datacomm
26154,943,Dunkin' Donuts
26154,943,Eastern Datacomm
26154,943,The Lenox
26154,943,Paratha Junction
26154,943,Eastern Datacomm
26154,943,Lucky 7 Tavern
26154,943,Eastern Datacomm
26154,943,Basic Food & Beverage
26154,943,Marco & Pepe
26154,943,BJ's Wholesale Club
26154,943,Dunkin Donuts
26155,943,Eastern Datacomm
26155,943,SUBWAY
26155,943,Super Buy Rite Wines & Liquor
26155,943,Dunkin Donuts
26155,943,The Taco Truck
26155,943,Soverign Medical
26155,943,Brownstone Diner & Pancake Factory
26155,943,Soverign Medical
26155,943,"208"
26155,943,Eastern Datacomm
26155,943,Super Buy Rite Wines & Liquor
26155,943,"208"
26155,943,Lucky 7 Tavern
26155,943,Target
26155,943,Dunkin Donuts
26155,943,Aroma Espresso Bar
26155,943,Nyan Cat City
26155,943,The Blind Barber
26155,943,Holland Tunnel
26155,943,"208"
26155,943,"208"
26155,943,"208"
26287,951,MTA Subway - 42nd St/Times Square/Port Authority Bus Terminal (A/C/E/N/Q/R/S/W/1/2/3/7)
26287,951,MTA Subway - 125th St (1)
26287,951,MTA Subway - 137th St/City College (1)
26287,951,The House of Me
26287,951,MTA Subway - 190th St (A)
26287,951,MTA Subway - 42nd St/Times Square/Port Authority Bus Terminal (A/C/E/N/Q/R/S/W/1/2/3/7)
26287,951,Chefs Diet
26287,951,ActorsFCU
26287,951,MTA Subway - Rector St (R/W)
26287,951,The House of Me
26287,951,MTA Subway - 190th St (A)
26287,951,The House of Me
26287,951,"h & s grocery, inc"
26287,951,Victorian Cleaner
26287,951,Uptown Super Market
26287,951,Ok Cleaners
26287,951,"h & s grocery, inc"
26287,951,The House of Me
26287,951,MTA Subway - 14th St (A/C/E/L)
26287,951,CVS/pharmacy
26287,951,"The Lesbian, Gay, Bisexual & Transgender Community Center"
26287,951,Elmo
26288,951,MTA Subway - 191st St (1)
26288,951,MTA Subway - 125th St (1)
26288,951,MTA Subway - 42nd St/Times Square/Port Authority Bus Terminal (A/C/E/N/Q/R/S/W/1/2/3/7)
26288,951,New Star Cafe
26288,951,Chefs Diet
26288,951,MTA Subway - Rector St (R/W)
26288,951,MTA Subway - 125th St (1)
26288,951,MTA Subway - 191st St (1)
26288,951,The House of Me
26288,951,The House of Me
